0.26021,0.15616,0.089313,0.26021,0.15616,0.05379,0.26021,0.56835,0.28221,0.59236,0.80101,0.87573,0.89531,0.72412,0.55684,0.26021,0.15616,0.42212,0.21863,0.12733,0.36597,0.72283,0.55542,0.3201,0.26021,0.12,0.35358,0.6588,0.4845,0.32274,0.26021,0.097144,0.3035,0.18414,0.10667,0.26021,0.097144,0.032057,0.26021,0.5659,0.39431,0.2,0.26021,0.12,0.42434,0.22015,0.12831,0.26021,0.15458,0.088351,0.26021,0.097144,0.032057,0.26021,0.15458,0.066535,0.26021,0.15458,0.066535,0.26021,0.12,0.040255,0.26021,0.097144,0.05412,0.26021,0.097144,0.032057,0.26021,0.097144,0.053504,0.26021,0.15458,0.053187,0.26021,0.15458,0.088351,0.26021,0.15458,0.088351,0.26021,0.5659,0.28026,0.1698,0.51778,0.35123,0.17261,0.52208,0.29263,0.66564,0.49155,0.7921,0.57074,0.28413,0.26021,0.15458,0.088351,0.26021,0.097144,0.05412,0.26021,0.12,0.066776,0.26021,0.12,0.066776,0.26021,0.15458,0.087384,0.26021,0.097144,0.053504,0.26021,0.15458,0.066535,0.26021,0.63426,0.45972,0.30466,0.26021,0.15458,0.087384,0.26021,0.12,0.050547,0.26021,0.097144,0.05412,0.26021,0.15616,0.05379,0.26021,0.097144,0.053504,0.26021,0.097144,0.05412,0.18905,0.10858,0.060799,0.26021,0.12,0.050547,0.26021,0.12,0.067534,0.26021,0.63444,0.33903,0.13515,0.26021,0.097144,0.032057,0.26021,0.5659,0.39706,0.25255,0.26021,0.15458,0.087384,0.26021,0.15616,0.088336,0.28036,0.58801,0.4177,0.17859,0.26021,0.56835,0.82324,0.67357,0.49978,0.26021,0.12,0.066776,0.26021,0.097144,0.05412,0.26021,0.097144,0.05412,0.26021,0.63444,0.84547,0.88788,0.75807,0.59264,0.26021,0.15616,0.05379,0.18808,0.082702,0.03405,0.26021,0.15616,0.089313,0.26021,0.15616,0.4949,0.75431,0.86119,0.26021,0.63444,0.39182,0.25076,0.26021,0.15458,0.088351,0.26021,0.15616,0.067279,0.26021,0.12,0.067534,0.26021,0.5659,0.39706,0.20181,0.49402,0.79332,0.8865,0.70958,0.41514,0.26021,0.12,0.067534,0.26021,0.097144,0.032057,0.26021,0.097144,0.37095,0.18493,0.065095,0.26021,0.15458,0.066535,0.26021,0.097144,0.032057,0.26021,0.15616,0.067279,0.26021,0.097144,0.05412,0.26021,0.15616,0.05379,0.26021,0.097144,0.040348,0.26021,0.15616,0.089313,0.26021,0.097144,0.053504,0.26021,0.15616,0.41955,0.75592,0.59015,0.3504,0.21966,0.12934,0.37244,0.23392,0.13723,0.077822,0.031947,0.15768,0.054379,0.029736,0.0093635,0.0036916,0.0019755,0.00061055,0.0035067,0.0018764,0.0007366,0.00022747,0.00012008,6.4162e-05,3.3868e-05,1.3281e-05,7.0104e-06,3.7004e-06,1.451e-06,7.7529e-07,3.0402e-07,9.3835e-08,5.4019e-07,3.1098e-06,1.6616e-06,5.1285e-07,2.9524e-06,9.1125e-07,0.26021,0.097144,0.032057,0.01011,0.055278,0.017714,0.0070175,0.0037153,0.0019642,0.00077111,0.00041214,0.00021759,8.5332e-05,0.0003584,0.00019153,5.9122e-05,3.1208e-05,1.6675e-05,5.1468e-06,2.7167e-06,8.3852e-07,4.4803e-07,2.3649e-07,9.2734e-08,3.8961e-07,2.0817e-07,1.1123e-07,5.9429e-08,3.1753e-08,1.6966e-08,9.0649e-09,4.8434e-09,2.5879e-09,1.366e-09,7.2103e-10,3.8059e-10,1.4924e-10,4.6064e-11,1.4218e-11,7.5047e-12,0.26021,0.56835,0.39933,0.25654,0.15369,0.087803,0.036262,0.014522,0.077698,0.04292,0.023355,0.0073224,0.0039245,0.0015424,0.00081468,0.00043544,0.00017079,6.6979e-05,2.6265e-05,1.03e-05,4.3271e-05,2.2841e-05,1.2204e-05,3.7668e-06,1.9883e-06,7.7967e-07,3.0573e-07,1.1989e-07,4.7011e-08,1.451e-08,4.4785e-09,1.7562e-09,6.8864e-10,3.635e-10,1.4254e-10,7.6158e-11,4.02e-11,1.2408e-11,6.6295e-12,2.5996e-12,0.26021,0.15616,0.089313,0.049587,0.17556,0.52672,0.35906,0.22399,0.10083,0.056263,0.018041,0.0097135,0.053214,0.017028,0.090005,0.029551,0.011788,0.0036673,0.020714,0.011165,0.0044065,0.0023303,0.00072038,0.0002826,0.00015101,7.9717e-05,4.2079e-05,1.6501e-05,8.8166e-06,4.7108e-06,2.4866e-06,7.6748e-07,2.3688e-07,1.2504e-07,3.8593e-08,2.0621e-08,1.1018e-08,5.8868e-09,0.26021,0.56835,0.28221,0.17114,0.44474,0.19502,0.069173,0.26021,0.12,0.42455,0.27627,0.16707,0.26021,0.097144,0.30122,0.18434,0.10565,0.26021,0.15458,0.066535,0.26021,0.15616,0.089313,0.26021,0.63444,0.81868,0.26021,0.5659,0.39706,0.1666,0.26021,0.12,0.067534,0.26021,0.15458,0.088351,0.28039,0.10641,0.05885,0.26021,0.12,0.067534,0.26021,0.097144,0.053504,0.26021,0.56835,0.39933,0.16789,0.26021,0.63426,0.81965,0.66908,0.4979,0.75442,0.86188,0.7213,0.48353,0.26021,0.15458,0.087384,0.26021,0.15616,0.42212,0.21863,0.12867,0.26021,0.097144,0.37095,0.67276,0.43044,0.22436,0.26021,0.12,0.050547,0.26021,0.15616,0.05379,0.26021,0.097144,0.05412,0.26021,0.15458,0.066535,0.26021,0.15458,0.41681,0.70631,0.84541,0.69968,0.84392,0.64333,0.82322,0.26021,0.15616,0.05379,0.26021,0.15616,0.05379,0.26021,0.63444,0.46271,0.73575,0.50032,0.33615,0.26021,0.12,0.35358,0.222,0.099804,0.26021,0.097144,0.040348,0.26021,0.15458,0.088351,0.26021,0.15616,0.42212,0.21863,0.12733,0.26021,0.15458,0.088351,0.26021,0.15616,0.05379,0.26021,0.56835,0.33117,0.20371,0.26021,0.12,0.066776,0.26021,0.15458,0.41681,0.27016,0.10168,0.26021,0.15458,0.49194,0.75267,0.86133,0.7225,0.26021,0.63444,0.81972,0.8805,0.74806,0.58374,0.82882,0.89393,0.9063,0.78207,0.26021,0.12,0.066776,0.26021,0.15458,0.066535,0.26021,0.15458,0.088351,0.26021,0.15616,0.067279,0.26021,0.15616,0.067279,0.26021,0.15458,0.087384,0.26021,0.15616,0.05379,0.26021,0.12,0.066776,0.26021,0.15616,0.067279,0.26021,0.15616,0.05379,0.26021,0.12,0.040255,0.26021,0.63444,0.84547,0.69976,0.40439,0.26021,0.15458,0.066535,0.26021,0.097144,0.053504,0.26021,0.63444,0.4599,0.30481,0.26021,0.12,0.066776,0.26021,0.15616,0.067279,0.26021,0.15458,0.49194,0.75267,0.86068,0.71971,0.42652,0.26021,0.15616,0.067279,0.26021,0.097144,0.05412,0.26021,0.15458,0.088351,0.26021,0.097144,0.032057,0.26021,0.15458,0.088351,0.26021,0.12,0.050547,0.26021,0.097144,0.032057,0.26021,0.63426,0.84541,0.64554,0.26021,0.15616,0.067279,0.26021,0.15458,0.053187,0.26021,0.15458,0.088351,0.26021,0.5659,0.39431,0.25267,0.26021,0.15616,0.067279,0.26021,0.15458,0.087384,0.26021,0.15616,0.088336,0.26021,0.12,0.067534,0.26021,0.097144,0.05412,0.26021,0.5659,0.32905,0.63771,0.84647,0.89744,0.90092,0.26021,0.15458,0.49214,0.22593,0.13204,0.37773,0.67599,0.37941,0.67728,0.43517,0.26021,0.56835,0.28221,0.17114,0.51974,0.76617,0.86487,0.90099,0.77612,0.8679,0.26021,0.63426,0.81965,0.66908,0.42661,0.26021,0.15616,0.089313,0.26021,0.15458,0.066535,0.26021,0.097144,0.032057,0.15803,0.090463,0.049676,0.26021,0.15616,0.089313,0.26021,0.15616,0.067279,0.26021,0.097144,0.032057,0.26021,0.12,0.066776,0.26021,0.56835,0.39657,0.20148,0.26021,0.5659,0.32905,0.13005,0.44549,0.29062,0.59869,0.80494,0.64857,0.26021,0.63444,0.33903,0.21134,0.5048,0.27898,0.13032,0.26021,0.63444,0.81868,0.89186,0.67768,0.50686,0.75932,0.86339,0.89251,0.7628,0.26021,0.097144,0.053504,0.26021,0.15458,0.49214,0.75279,0.58913,0.41597,0.26021,0.63426,0.33886,0.64416,0.82355,0.88156,0.70156,0.46133,0.73492,0.49935,0.26021,0.097144,0.040348,0.26021,0.5659,0.82235,0.89264,0.7646,0.48071,0.26021,0.15616,0.088336,0.28255,0.13231,0.056156,0.26021,0.12,0.050547,0.26021,0.63426,0.33886,0.13506,0.38107,0.73278,0.87251,0.7355,0.85518,0.71246,0.26021,0.097144,0.040348,0.26021,0.63444,0.46271,0.30712,0.61508,0.81186,0.65712,0.48558,0.26021,0.12,0.066776,0.26021,0.15458,0.053187,0.26021,0.097144,0.05412,0.26021,0.5659,0.82243,0.8817,0.90409,0.90227,0.90207,0.69711,0.45645,0.73024,0.26021,0.56835,0.79015,0.88581,0.90485,0.78004,0.86964,0.89377,0.90627,0.90848,0.90332,0.90797,0.90342,0.90234,0.90779,0.90316,0.77914,0.86938,0.90183,0.69664,0.86329,0.62663,0.38428,0.26021,0.63444,0.84547,0.88749,0.75755,0.59203,0.26021,0.15458,0.053187,0.26021,0.5659,0.39431,0.25045,0.26021,0.12,0.050547,0.26021,0.097144,0.032057,0.26021,0.5659,0.39431,0.2,0.26021,0.5659,0.39706,0.26021,0.56835,0.33117,0.20371,0.26021,0.56835,0.79015,0.56816,0.79133,0.88607,0.75561,0.58979,0.26021,0.63444,0.39182,0.19837,0.48908,0.3266,0.63551,0.82015,0.88108,0.90399,0.26021,0.097144,0.3035,0.1174,0.039307,0.26021,0.63444,0.4599,0.73405,0.5679,0.39616,0.26021,0.097144,0.032057,0.26021,0.097144,0.032057,0.12092,0.040592,0.012877,0.26021,0.15616,0.089313,0.28272,0.1075,0.05948,0.26021,0.15616,0.089313,0.28492,0.17301,0.098634,0.26021,0.15458,0.41681,0.75425,0.59081,0.80152,0.64673,0.82454,0.67299,0.43067,0.26021,0.56835,0.33117,0.16043,0.26021,0.15616,0.089313,0.26021,0.097144,0.032057,0.26021,0.15458,0.066535,0.26021,0.097144,0.053504,0.26021,0.097144,0.040348,0.26021,0.12,0.050547,0.26021,0.097144,0.032057,0.26021,0.12,0.040255,0.26021,0.15458,0.053187,0.26021,0.12,0.050547,0.26021,0.12,0.066776,0.28504,0.1731,0.060385,0.26021,0.15458,0.066535,0.26021,0.56835,0.39933,0.69405,0.52417,0.24851,0.26021,0.097144,0.032057,0.26021,0.15616,0.49469,0.33394,0.20765,0.49969,0.27502,0.12812,0.26021,0.12,0.050547,0.26021,0.12,0.040255,0.26021,0.15458,0.49194,0.75267,0.86068,0.72164,0.5514,0.26021,0.15616,0.05379,0.26021,0.15616,0.067279,0.26021,0.15458,0.053187,0.26021,0.15616,0.089313,0.35039,0.21965,0.12933,0.26021,0.63444,0.81868,0.88067,0.89655,0.76841,0.54014,0.77795,0.55229,0.78386,0.26021,0.15616,0.089313,0.26021,0.63444,0.81868,0.66562,0.83077,0.62412,0.4525,0.77342,0.49215,0.26923,0.26021,0.097144,0.032057,0.26021,0.15458,0.088351,0.26021,0.097144,0.05412,0.26021,0.12,0.066776,0.26021,0.15616,0.089313,0.28492,0.17131,0.098653,0.3047,0.67605,0.37947,0.24135,0.26021,0.15458,0.066535,0.26021,0.15616,0.067279,0.28663,0.17248,0.060142,0.26021,0.63444,0.4599,0.30233,0.26021,0.56835,0.79015,0.88584,0.7553,0.87792,0.65218,0.47775,0.78575,0.87077,0.26021,0.12,0.040255,0.14798,0.4801,0.32159,0.69018,0.51728,0.24353,0.26021,0.15458,0.087384,0.26021,0.097144,0.032057,0.26021,0.15458,0.066535,0.26021,0.15616,0.41955,0.70818,0.86633,0.72722,0.49036,0.75179,0.46458,0.20761,0.26021,0.097144,0.37095,0.67276,0.49893,0.755,0.59167,0.42116,0.26021,0.15616,0.4949,0.33412,0.6422,0.39943,0.25437,0.26021,0.12,0.066776,0.26021,0.12,0.067534,0.26021,0.15616,0.067279,0.26021,0.097144,0.053504,0.26021,0.63426,0.45972,0.30466,0.26021,0.63444,0.46271,0.73406,0.87282,0.73593,0.87328,0.26021,0.12,0.35358,0.14274,0.060979,0.26021,0.15616,0.089313,0.28492,0.17301,0.075343,0.26021,0.15458,0.066535,0.26021,0.56835,0.33117,0.13113,0.26021,0.097144,0.053504,0.26021,0.12,0.067534,0.26021,0.15458,0.088351,0.26021,0.63444,0.33903,0.13515,0.26021,0.12,0.066776,0.26021,0.15458,0.053187,0.26021,0.15616,0.067279,0.26021,0.15458,0.088351,0.26021,0.097144,0.05412,0.26021,0.097144,0.053504,0.26021,0.12,0.066776,0.26021,0.15458,0.087384,0.27804,0.58795,0.41486,0.26632,0.26021,0.15458,0.087384,0.26021,0.097144,0.040348,0.26021,0.15616,0.067279,0.26021,0.56835,0.28221,0.16945,0.51722,0.35339,0.71412,0.4202,0.21732,0.26021,0.097144,0.3035,0.1174,0.34816,0.13989,0.079426,0.26021,0.56835,0.39657,0.16632,0.26021,0.15458,0.053187,0.26021,0.097144,0.053504,0.26021,0.15458,0.41938,0.7557,0.87805,0.89619,0.76948,0.60847,0.26021,0.097144,0.05412,0.26021,0.15616,0.05379,0.26021,0.15616,0.41955,0.17969,0.10276,0.26021,0.097144,0.05412,0.26021,0.56835,0.39657,0.69011,0.51997,0.29095,0.26021,0.63426,0.84535,0.69961,0.52736,0.26021,0.63426,0.45972,0.30218,0.26021,0.15458,0.053187,0.26021,0.63444,0.39182,0.24855,0.26021,0.15458,0.41681,0.70631,0.53735,0.36847,0.26021,0.097144,0.032057,0.26021,0.5659,0.79029,0.26021,0.097144,0.37095,0.23281,0.085037,0.26021,0.15458,0.41681,0.75425,0.59081,0.3006,0.26021,0.56835,0.39657,0.74234,0.45304,0.29919,0.26021,0.15458,0.087384,0.26021,0.15458,0.066535,0.26021,0.12,0.066776,0.26021,0.12,0.42434,0.22015,0.09885,0.37524,0.23602,0.10709,0.26021,0.63444,0.8454,0.70174,0.86459,0.90093,0.90754,0.90332,0.90796,0.78585,0.26021,0.63444,0.46271,0.30463,0.26021,0.097144,0.040348,0.26021,0.56835,0.79015,0.5146,0.80226,0.64527,0.47356,0.74218,0.8748,0.74039,0.26021,0.15616,0.089313,0.26021,0.15616,0.41955,0.26999,0.16278,0.26021,0.56835,0.33117,0.6396,0.46786,0.25105,0.26021,0.63426,0.39165,0.24841,0.26021,0.56835,0.39933,0.16789,0.26021,0.12,0.050547,0.26021,0.12,0.050547,0.26021,0.15616,0.089313,0.28272,0.17149,0.098767,0.26021,0.15458,0.087384,0.26021,0.097144,0.05412,0.18905,0.10976,0.045939,0.26021,0.12,0.050547,0.26021,0.15458,0.087384,0.27804,0.65196,0.8507,0.70657,0.53763,0.81166,0.87825,0.26021,0.63426,0.81965,0.66683,0.49278,0.26021,0.15616,0.067279,0.26021,0.15616,0.42212,0.27435,0.1641,0.26021,0.15616,0.089313,0.26021,0.63426,0.81965,0.88094,0.74693,0.26021,0.63444,0.39182,0.6886,0.86108,0.90027,0.73245,0.49644,0.7944,0.88676,0.26021,0.12,0.050547,0.26021,0.15458,0.49214,0.75122,0.26021,0.097144,0.040348,0.26021,0.097144,0.05412,0.26021,0.5659,0.32905,0.69606,0.52355,0.7696,0.86652,0.89297,0.90613,0.90299,0.26021,0.5659,0.789,0.56665,0.8227,0.61261,0.371,0.26021,0.15458,0.41938,0.26985,0.12527,0.26021,0.15458,0.066535,0.26021,0.63444,0.33903,0.64431,0.84841,0.88827,0.9053,0.90832,0.78636,0.88501,0.26021,0.5659,0.789,0.87173,0.89461,0.76572,0.60408,0.26021,0.12,0.067534,0.26021,0.097144,0.040348,0.26021,0.15616,0.089313,0.26021,0.12,0.42434,0.27611,0.58589,0.29649,0.17928,0.53268,0.36701,0.18244,0.26021,0.15458,0.088351,0.28039,0.16989,0.4427,0.76849,0.54024,0.8126,0.87899,0.26021,0.15616,0.067279,0.22818,0.103,0.38547,0.16005,0.055293,0.26021,0.15458,0.41938,0.27218,0.1026,0.26021,0.097144,0.040348,0.26021,0.15458,0.066535,0.26021,0.15616,0.089313,0.28272,0.17149,0.059754,0.26021,0.15458,0.066535,0.26021,0.15458,0.087384,0.26021,0.15458,0.066535,0.26021,0.097144,0.040348,0.26021,0.12,0.066776,0.28504,0.17139,0.44773,0.29486,0.66748,0.83239,0.89467,0.90645,0.70563,0.86562,0.90113,0.77632,0.55018,0.26021,0.12,0.066776,0.26021,0.5659,0.28026,0.58791,0.80025,0.52868,0.80808,0.53988,0.77783,0.86841,0.26021,0.5659,0.82243,0.67255,0.43022,0.26021,0.15458,0.41681,0.26021,0.15458,0.066535,0.26021,0.15616,0.05379,0.26021,0.63444,0.46271,0.73406,0.44316,0.29116,0.26021,0.15616,0.05379,0.26021,0.12,0.040255,0.26021,0.15616,0.05379,0.26021,0.12,0.040255,0.26021,0.15616,0.42212,0.70991,0.86678,0.89337,0.89994,0.90151,0.26021,0.097144,0.05412,0.26021,0.097144,0.032057,0.26021,0.097144,0.053504,0.26021,0.15458,0.088351,0.348,0.1398,0.059616,0.26021,0.15616,0.42212,0.21863,0.12733,0.36845,0.23306,0.13666,0.26021,0.56835,0.82324,0.67135,0.49746,0.75418,0.58814,0.41503,0.70509,0.26021,0.15458,0.088351,0.26021,0.15458,0.066535,0.26021,0.15616,0.05379,0.26021,0.15616,0.05379,0.26021,0.097144,0.053504,0.26021,0.097144,0.053504,0.26021,0.12,0.050547,0.26021,0.15616,0.088336,0.26021,0.15616,0.05379,0.26021,0.15458,0.053187,0.26021,0.097144,0.053504,0.26021,0.15616,0.089313,0.26021,0.12,0.050547,0.26021,0.56835,0.28221,0.16945,0.26021,0.097144,0.040348,0.26021,0.12,0.040255,0.26021,0.097144,0.05412,0.26021,0.097144,0.040348,0.14689,0.062919,0.025599,0.26021,0.63444,0.84547,0.59703,0.83332,0.88423,0.90457,0.90818,0.90881,0.78562,0.26021,0.63426,0.46253,0.73396,0.87279,0.90245,0.90781,0.70831,0.53678,0.26021,0.56835,0.82332,0.67367,0.83467,0.88501,0.8979,0.90078,0.90753,0.74481,0.87543,0.74123,0.57599,0.26021,0.12,0.35358,0.21996,0.12819,0.37015,0.67008,0.49894,0.27444,0.26021,0.097144,0.30122,0.14288,0.048737,0.2237,0.10068,0.056177,0.24992,0.14926,0.26021,0.15616,0.067279,0.26021,0.15616,0.088336,0.26021,0.15458,0.088351,0.26021,0.12,0.050547,0.26021,0.56835,0.39657,0.25218,0.26021,0.63426,0.33886,0.21122,0.57774,0.33937,0.16537,0.26021,0.12,0.050547,0.26021,0.5659,0.39706,0.1666,0.26021,0.15616,0.088336,0.26021,0.12,0.067534,0.26021,0.56835,0.39657,0.16632,0.43939,0.28572,0.13408,0.26021,0.097144,0.032057,0.26021,0.097144,0.032057,0.26021,0.5659,0.39431,0.25267,0.26021,0.15616,0.088336,0.26021,0.15458,0.088351,0.26021,0.15458,0.066535,0.26021,0.12,0.066776,0.26021,0.63426,0.46253,0.30449
