3
4
3
3
3
3
3
3
4
3
3
3
3
3
3
6
3
3
3
6
3
3
3
3
3
7
8
3
3
3
6
3
3
4
6
3
3
3
6
3
3
3
3
3
8
5
3
3
4
3
3
5
5
5
3
4
3
3
3
8
7
3
4
3
6
5
3
10
3
3
3
3
5
3
3
7
3
4
3
3
3
3
3
3
4
3
8
6
3
7
6
4
6
4
3
3
3
3
3
3
5
3
3
7
3
4
3
6
5
3
3
3
3
4
3
3
4
3
3
4
7
7
8
5
5
3
4
3
5
10
5
10
4
3
4
5
7
5
5
4
5
4
4
6
5
5
4
5
5
5
4
3
3
5
3
3
8
3
3
3
3
3
4
7
6
4
5
5
3
3
5
4
6
5
3
3
4
3
7
3
6
3
4
3
3
3
3
3
5
3
13
3
3
5
3
3
3
3
4
4
5
4
10
4
4
3
3
3
3
4
3
5
3
3
3
4
3
4
3
3
7
3
3
3
3
6
3
3
4
3
3
3
3
4
3
5
3
3
3
4
3
4
4
3
3
3
3
3
3
4
4
4
3
3
10
3
3
3
3
5
4
3
6
3
5
3
5
3
3
3
4
5
3
4
3
3
3
6
3
3
3
3
3
6
3
8
3
3
4
4
3
3
5
5
5
3
3
3
3
4
3
3
4
7
3
3
3
10
4
4
3
5
3
4
9
3
4
6
8
4
10
3
5
3
3
6
3
3
3
3
7
5
3
3
8
3
3
3
3
5
3
3
3
3
3
3
3
9
3
3
3
3
3
3
3
3
3
6
4
3
3
5
4
7
3
3
3
3
6
3
3
4
3
3
7
3
7
7
3
3
9
5
3
5
6
3
3
3
3
4
3
3
3
3
9
4
5
3
4
7
3
4
4
8
4
4
10
9
6
3
4
6
8
3
6
3
3
5
5
10
6
5
4
3
3
6
7
8
4
7
4
3
7
4
3
7
13
4
3
4
10
4
3
5
5
3
6
4
3
4
5
5
6
4
4
10
8
5
4
10
4
10
3
5
4
4
5
10
5
4
3
4
3
3
13
3
3
4
10
3
8
3
6
3
3
3
4
3
5
3
5
3
5
3
3
3
4
3
7
3
3
3
6
3
3
5
3
4
3
3
4
14
3
3
3
7
3
4
3
5
6
3
3
5
6
3
6
8
3
4
4
3
7
4
4
4
8
5
3
3
3
6
3
4
4
10
7
10
4
5
4
3
4
4
5
9
3
6
3
8
5
3
3
4
3
4
5
9
3
5
5
